PostID,Post Description,Date,Language Code,Full Language,Sentiment
B8iiX1thcAZ,"Jasmine soap
Coffee Fizzy Bath Powder
Luffa Bath Sponge 
Hydrating Cream
Hydrating and repairing NAIL oil
Eye serum
#soap#herbalsoap#botanicalsoap#hydratingcream#beauty #skincare#fizzypowder#eyeserum #simple #nailoil#صابون_دستساز #كرمگياهي #كرمدستساز #staysafe #covid",02/14/2020,en,English,neutral
B8iVPSflCnc,"Coronavirus Top 10 Countries (# of confirmed cases COVID19)
Mainland China: 63,936
Other / Cruise ship etc.: 218
Singapore: 58
Hong Kong: 53
Thailand: 33
Japan: 28
South Korea: 28
Malaysia: 19
Taiwan: 18
Germany: 16
Vietnam: 16
Australia, USA: 15

Feb 14 - 05:58 GMT
#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #2019nCoV #COVID19 #SARSCoV2 #outbreak888",02/14/2020,en,English,neutral
B8iVihfFT1y,#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #2019nCoV #COVID19 #SARSCoV2 #outbreak888,02/14/2020,en,English,neutral
B8huQc-liak,"Coronavirus Update (COVID19)

Cases: 64,233 (China 63,233 Other 537)

Deaths: 1,488

Feb 14- 00:18 GMT

#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888 #COVID19 #SARS2 #SARSCoV2",02/14/2020,en,English,neutral
B8jILkeBx9c,"China on Thursday reported 254 new deaths and a spike in virus cases of 15,152, after the hardest-hit province of Hubei applied a new classification systemthat broadens the scope of diagnoses for the outbreak. It's taken the total number of people affected across China to almost 60,000. 	Dr. Michael Ryan, executive director of the World Health Organization (WHO)'s Emergency Programme said that the increase was due to a change in the way Chinese authorities were counting new cases. China on Thursday reported an additional 15,152 extra cases – which could go back days or weeks. 	And in the UK, a woman who turned up at a hospital  has become the latest person in the UK confirmed to have the coronavirus._x000D_
#WHO#Coronavirus#coronavirusoutbreak#GENEVA#COVID19WHO#Coronavirus#CoronavirusUpdates#China#CoronavirusUK#WorldHealthOrganization#MichaelRyan#ChinaVirus#Wuhan#Coronavirus#NewsOfTheDay#ChinaVirus#WuhanCoronavirus#Wuhan#CoronavirusMalaysia#InfectiousDiseas#WuhanVirus#Wellness#NovelCoronaVirus#WuhanCoronaVirus#CoronaVirusUpdates#CoronaVirus#Flu",02/14/2020,en,English,negative
B8jZ-tmhEB8,"Surgical masks are in high demand in China!

Reports of factories stopping manufacturing of electronics to produce masks for public use in China .
.
.
.
.
#weibocorona #wechatcorona #coronavirus #coronavirusnews #coronavirusupdates",02/14/2020,en,English,negative
B8ioaskl5S7,"#CoronavirusOutbreak | Death toll in China's coronavirus epidemic has gone up to 1,483 with Hubei province, the epicentre of the outbreak, reporting 116 new fatalities, the country's health officials said
.
.
.
.
.
.
#coronaviruschina #coronavirus #coronavirusdeaths #coronavirusdeathtoll #coronavirusdeath #coronavirusdeathrate #coronavirus2020 #coronavirusnews #coronavirusupdate #coronavirusupdates #coronavirusepidemic #coronavirusepidemia #deathtoll #coronaviruscase #coronaviruscases #coronaviruses #coronavirusindia #coronavirusupdate #coronavirusawareness #coronavirusfrance #news #worldnews #health #instawithjagranenglish #jagranenglish #china #wuhancoronavirus #wuhanvirus #wuhanchina",02/14/2020,en,English,negative
B8iXUFqJ6kZ,"China reported 121 more deaths from the coronavirus outbreak, bringing to at least 1,488 the total number of deaths across the country. Nationwide, there are 5,090 new cases of infections pushing the total number to nearly 65,000.

#pakistan #china #coronavirus #covid19 #coronavirusoutbreak #chinese #wuhan #hubei #wuhanvirus #coronavirusupdates #coronavirusliveupdates #concepttvlive #concepttvnews #pakistanzindabad",02/14/2020,en,English,neutral
B8jXLmaFuoJ,"Production company of medical gowns in Hefei province has the machines running without break 24/7 to produce as many gowns as they possibly can.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/14/2020,en,English,negative
B8jWnBUlL74,"Courier service SF disinfecting parcels that arrive in Zhejiang province. While it is said that it is unlikely packages can carry coVid-19 and infect people opening them, the courier does everything possible to keep the risk at a minimum.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/14/2020,en,English,negative
B8jTKt0g00G,"This weekend is special because it not only is Valentine's weekend, but also President's Day Weekend. Where are you off to this weekend? Wherever you go, take the power of UV Care with you! Sterilize hand-held items, or even 12 slim baby bottles simultaneously with the UV Care Multipurpose Sterilizer Lite. More than that, it can also act as a storage unit, without being too heavy or bulky at only 5.5 lbs!⠀⁠
⁠
⁠Get yours at www.theuvcare.com. You can also find us on amazon by clicking on https://amzn.to/2GSua4j⁠
⁠
#UVCareusa #uvsterilizer #uvsanitizer #givethegiftofhealth #germaphobic #cleanfreak #travelclean #healthybaby #killthegerms #bigcitymoms #hinched #travelessentials #safetravels #fluvirusbegone #coronavirusawareness⁠
⠀",02/14/2020,en,English,positive
B8jXZ-XFLmJ,"As of February 12th, 1716 medical staff have so far contracted coVid-19, showing the extreme risk staff trying to fight the virus are facing. They make up 3.8% of total coVid-19 cases in China. Out of the 1716 infected, six have passed away, making the death rate among medical staff 0.4%. 中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/14/2020,en,English,negative
B8iNx6BAe2W,#singapore #malaysia #hongkong #china #southkorea #beijing #seoul #wuhan #wuhanvirus #corona #coronavírus #coronavirus #health #fitness #workout #coronavirusoutbreak #virus #awareness #coronavirusawareness #medico #vaccination #tourism,02/14/2020,en,English,neutral
B8ijDgsgiVW,"Thank you for the significant contribution!

Will you make a difference?

Together we can do it!

#WeAreWithChinaAndYou #Makeadifference #coronavirus #coronavirusmemes #coronavirusoutbreak #coronaviruschina #coronaviruses #coronavírus #coronavirusmeme #coronavirusnews #coronavirus2020 #coronavirusfrance #coronaviruswuhan #coronavirusupdate #coronavirusawareness #coronavirusitalia #coronavirusdewuhan #coronavirusaustralia #corona #virus #wuhan #viruscorona #soscorona #support #donations #chinamatters #help #wuhan2020 #donateforchina #spreadtheword",02/14/2020,en,English,neutral
B8jH7MVD2fS,"Myth/Facts !!
.
.
#coronavirus #coronavirusoutbreak 
#coronaviruses #coronaviruschina 
#coronavírus #coronavirusfrance #coronavirus2020 #coronavirusnews #coronavirusbrasil #coronavirusindia #coronavirus #coronaviruswuhan #coronavirusupdate #coronavirusawareness #coronavirusoutbreak2020 #coronavirusaustralia #coronavirusinfection #coronavirusalert #coronavirusprevention #coronavirusprotection #coronavirusindonesia 
#cvc #coronaviruscare",02/14/2020,en,English,neutral
B8jghorAIsw,"These are people from my hometown, Dongtai city, donating blood despite the fact that chances for contracting virus is higher when you enter hospitals.
We are done with fears!
I love how hard times can make ordinary people extraordinary heroes because we care so much; and we become so much stronger, courageous when we all stand together!
#LoveNotFear
#wuhanvirus #coronavirusawareness #solidarity",02/14/2020,en,English,positive
B8jW_KZlcPX,"This 96 year old lady is so far the oldest patient who has been released from hospital after being infected with coVid-19. She and the medical staff at Zhejiang’s hospital fought hard to beat the virus.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/14/2020,en,English,negative
B8hzAvXAKEK,"The UV Care Multipurpose Sterilizer Lite is not only travel-friendly, it can also fit any style or personality! Choose from its three colors: white, light blue, and pink. ⠀⁠
⁠
Get yours at www.theuvcare.com. You can also find us on amazon by clicking on https://amzn.to/2GSua4j⁠
⁠
#UVCareusa #uvsterilizer #uvsanitizer #givethegiftofhealth #germaphobic #cleanfreak #travelclean #healthybaby #killthegerms #bigcitymoms #hinched #travelessentials #safetravels #fluvirusbegone #coronavirusawareness⁠
⁠",02/14/2020,en,English,positive
B8jXJI_nMlj,"#newsworthy
Kerala Finance Minister Thomas Isaac said that central agencies have declared all three coronavirus patients to have fully recovered.
••
“Just as in the case of Nipah, Kerala has won the battle with coronavirus. All the three patients identified have been confirmed by central authorities to have fully recovered,” the Minister said in a tweet.
••
All the three patients are students who returned from Wuhan City in the Hubei Province of China, which is the epicentre of the coronavirus outbreak.
••
Minister Thomas Isaac also said in his tweet that no secondary spread of coronavirus was reported in the state. Congratulating the Health Department for its efforts, he said that the number of patients under quarantine at homes and observation in hospitals has also come down drastically.
••
As per the latest update, 1,062 people have been so far relieved from home quarantine. At present, 2,397 people are under surveillance in the state.  Of which 2,375 are under home quarantine and 22 under isolation in hospitals.
.
#newsworthywithab
#coronavirus #coronavirusoutbreak #coronaviruses #wuhanvirus #wuhancoronavirus #coronaviruschina #coronavirus2020 #coronavirusawareness #wuhanchina #wuhanvirus #wuhancoronavirus #wuhanpneumonia #wuhancity #coronavirusindia #keralacoronavirus",02/14/2020,en,English,negative
B8jMtUCnj0G,"#newsworthy
The first passengers – a group of 11 – began leaving a quarantined cruise ship off Japan's coast after testing negative for the coronavirus 🦠.
••
They are being moved to government-designated lodgings to finish their two-week isolation that started after a tourist from Hong Kong tested positive for the virus.
••
The move comes a day after the number of infections diagnosed on the ship rose to 218, including two Indians.
.
#newsworthywithab
#coronavirus #coronavirusoutbreak #coronaviruses #wuhanvirus #wuhancoronavirus #coronaviruschina #coronavirus2020 #coronavirusawareness #wuhanchina #wuhanvirus #wuhancoronavirus #wuhanpneumonia #wuhancity #coronavirusindia #hongkong #cruiseship #japan #japancoast",02/14/2020,en,English,negative
B8lz9OIlMiJ,#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #COVID19 #SARS2 #SARSCoV2 #outbreak888 #2019nCoV,02/15/2020,en,English,neutral
B8kwOb0llvR,#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #COVID19 #SARS2 #SARSCoV2 #outbreak888 #2019nCoV,02/15/2020,en,English,neutral
B8klzPenBIy,#coronaviruschina #wuhan #coronavirusoutbreak #coronaviruses #coronavirus #coronavirus2020 #coronavirusgermany #coronavírus #coronaviruscanada #Coronavirus news #coronavirusrussia #coronavirusthailand #coronavirustoronto #coronavirustoday #coronavirusupdates #coronavirusspain #coronavirusphilippines #coronavirustaiwan #coronavirususa #coronavirusfrance #coronavirussouthkorea #coronavirusmalaysia #wuhan #coronavirussouthkorea #coronavirusnews #coronavirusmalaysia #coronavirusvietnam #coronavirussingapore #coronavirustaiwan #coronavirusaustralia,02/15/2020,en,English,neutral
B8kd9jplmqW,"Coronavirus Update (COVID19)

Cases: 67,170 (China 66,576 Other 594)

Deaths: 1,527

Feb 15- 01:51 GMT

#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888 #COVID19 #SARS2 #SARSCoV2",02/15/2020,en,English,neutral
B8kpWuKlHz0,#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #COVID19 #SARS2 #SARSCoV2 #outbreak888 #2019nCoV,02/15/2020,en,English,neutral
B8mbw2jA48u,"Sadhguru reminds us - ""When calamity comes our way, there are many ways to handle it, let's handle it gracefully."" ___
He also shared his view on discrimination against Chinese during this difficult time for China - ""Do not misunderstand that isolation as discrimination. Do not think you are being discriminated. It's not discrimination, it's isolation for everybody's safety. It may have to be done.""
___
Source: ishafoundation.org

#coronavirusawareness #LoveNotFear #solidarity #coronavirus",02/15/2020,en,English,negative
